0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
0.317647058823529,0.384313725490196,0.435294117647059
0,0.596078431372549,0.858823529411765
0.380392156862745,0.760784313725490,0.313725490196078
1,0.533333333333333,0.286274509803922
0.576470588235294,0.313725490196078,0.619607843137255
0.980392156862745,0.862745098039216,0.254901960784314
